study	health status	component_1	component_2
SteingroverInPrep	healthy	-1.6887262723040484	0.46603344849494455
SteingroverInPrep	healthy	0.05097118594367077	0.6395517325462919
SteingroverInPrep	healthy	1.1236051475244122	1.0147515845521968
SteingroverInPrep	healthy	1.5204430180570376	0.6041782127050006
SteingroverInPrep	healthy	0.3787855438542808	0.45288691064568254
SteingroverInPrep	healthy	0.9915576370462698	0.3104317340055318
SteingroverInPrep	healthy	1.7843185939416217	0.43895936029481325
SteingroverInPrep	healthy	-1.5462807604095208	0.5842647415223162
SteingroverInPrep	healthy	-1.595866125121463	0.9730129602651933
SteingroverInPrep	healthy	-0.8929685815554591	0.8550133572482329
SteingroverInPrep	healthy	-0.402077711773739	1.2889166674600432
SteingroverInPrep	healthy	2.3512083278320883	2.0993001709171333
SteingroverInPrep	healthy	-0.754421535557296	1.7840417185450312
SteingroverInPrep	healthy	4.539774269616032	1.2904037644577981
SteingroverInPrep	healthy	-2.9091386549260916	1.5911893301086089
SteingroverInPrep	healthy	4.440886335224589	-0.5792471948846383
SteingroverInPrep	healthy	-0.4997526250098215	0.38477827177708235
SteingroverInPrep	healthy	1.9475862242838893	2.1994872409649155
Premkumar	healthy	-3.5001717416488978	-0.25749451771116316
Premkumar	healthy	-0.6053177783081807	-1.4839751571786375
Premkumar	healthy	0.36710627765657905	-0.42504006700846975
Premkumar	healthy	2.7776560187462738	0.14369984117902018
Premkumar	healthy	-1.441370585674264	0.41217973042774453
Premkumar	healthy	3.445189284061363	0.13696725355628156
Premkumar	healthy	-1.8355946646709054	0.630811813132841
Premkumar	healthy	4.261764595520393	0.7639870893397435
Premkumar	healthy	1.9634150386606084	0.29365692908567786
Premkumar	healthy	1.7484957790248425	-1.9559053378526552
Premkumar	healthy	4.87424617662996	-0.2686791684353016
Premkumar	healthy	1.3550604245665088	-1.503304278984129
Premkumar	healthy	0.798230098435799	-0.34941481920510264
Premkumar	healthy	3.5664793684986003	-0.971795968948887
Premkumar	healthy	1.152139024353252	1.0217633566227862
Premkumar	healthy	1.7521060120418654	-0.8265615249269049
Premkumar	healthy	0.33246564601075523	-0.9562287343169753
Premkumar	healthy	6.2538425823611705	-0.02861835410685322
Premkumar	healthy	-1.2697101487089557	1.5660597943461072
Premkumar	healthy	3.786759490076777	-1.062476157464039
Premkumar	healthy	0.8710867127717429	-1.1718161218891368
Premkumar	healthy	0.1045825707894374	-0.19484412698514456
Premkumar	healthy	3.5220948693501146	0.6833376341889332
Premkumar	healthy	-2.172940450640112	-1.0538561318056372
Premkumar	healthy	4.142662110598466	-1.2194033494301049
Wood	healthy	-0.6982935783168996	-0.06654647243352972
Wood	healthy	-0.8985725932000557	-0.6232463604111919
Wood	healthy	-1.926532067012194	-0.7541629120181215
Wood	healthy	-1.1706484228139913	-1.0124652471192979
Wood	healthy	-1.1854134354081274	0.273810900225037
Wood	healthy	-0.7788615042839192	-0.45092982330773523
Wood	healthy	-1.570458347997569	-1.0214870961225486
Wood	healthy	0.06134855483773281	-0.9763189906942686
Wood	healthy	2.9162247404704793	-0.47292379858447214
Wood	healthy	0.9076804863574276	0.3213402312317521
Wood	healthy	-0.988335055660822	-0.5489590155196493
Wood	healthy	-1.2920049635922466	-2.4655543387166796
Wood	healthy	-0.6696078945884498	-0.46118903661065136
Wood	healthy	0.5975797234073555	-1.4091269683010077
Wood	healthy	-0.8750841236159326	-0.9947496695265577
Wood	healthy	2.846199321825688	-1.4866689107201985
Wood	healthy	2.5577921740338856	-0.7651398184717584
Wood	healthy	-1.6852666081009502	-1.2848501729233803
Wood	healthy	-1.176315338999852	-0.3206193008539715
Wood	healthy	-0.7857271276658419	-0.6073830684047934
Wood	healthy	-0.1896006369721813	0.19872686247990004
Wood	healthy	-4.9480260273335706	-0.49639809025533793
Wood	healthy	1.3171019258087502	0.6127224772142785
Wood	healthy	-0.5168691278526153	-1.4532629773844792
Wood	healthy	-0.8917946786399414	-1.2414201866941779
Wood	healthy	-0.13509815016042645	-0.9532297944626996
Wood	healthy	-1.1380891591612479	0.9055523812412138
Wood	healthy	3.107062586437028	-0.7987322057989446
Wood	healthy	0.9064177441669398	-0.07992334202032857
Wood	healthy	0.6556324591128933	-0.6349228310553378
Wood	healthy	-1.832747081486444	-0.2743795089209033
Wood	healthy	-0.8995968222714101	0.12189265196097059
Wood	healthy	2.6494303173931826	0.3440286310006283
Wood	healthy	1.4761142072888578	-0.34115813103116016
Wood	healthy	-1.6545889092266703	0.40257991624976797
Wood	healthy	2.934205641101065	0.6077531739117438
Wood	healthy	-0.1412386030121334	-0.23915177668109222
Wood	healthy	0.8783173334824447	0.06720234189831248
Wood	healthy	-1.2008544978984235	-1.0712987978140984
Wood	healthy	0.16363554637502942	-1.5724320897118929
Wood	healthy	-0.11812691320979558	-1.4625794066227116
Wood	healthy	-0.9798193344608129	-1.0398054419848521
Wood	healthy	1.3015018809078942	-2.1308903003212167
Wood	healthy	0.04811637441700516	-0.4169925113496784
Wood	healthy	2.4682608153717407	-0.25367372714716097
Wood	healthy	1.9752611823088662	0.10977633547095099
Wood	healthy	-1.5813258917526891	-0.4556476655050587
Wood	healthy	-0.2084019211676552	-1.8188539806272388
Wood	healthy	-1.3272168191444913	-0.35869338298137027
Wood	healthy	-0.2794658996119773	-1.575590013053979
Wood	healthy	1.728232899793056	1.8946160720998904
Wood	healthy	-1.2040894696329145	-0.4560025222811033
Wood	healthy	-2.4203419178587584	0.4621278642300227
Wood	healthy	-0.675095007059302	-1.5831217204426578
Wood	healthy	0.4162917354934165	-0.6756008080252731
Wood	healthy	-0.4299709676701146	-0.2876720417823442
Wood	healthy	-1.1081592869013859	-1.3604559765166897
Wood	healthy	-1.0190427896261045	-0.16582445903106072
Wood	healthy	-0.45812265614217434	-0.7033210331336331
Wood	healthy	-2.9312676736404493	-0.152092999297768
Wood	healthy	2.2463666560654674	-0.3945533964856067
Wood	healthy	-0.8918907911583758	-0.019096725389381505
Wood	healthy	1.9815580341633874	0.558429841460543
Wood	healthy	2.2278494526878165	0.2634113233788611
Wood	healthy	2.0272765275636035	0.3984459975351455
Wood	healthy	-2.182768202315135	-1.2869957384010882
Wood	healthy	4.374555062333725	-1.2733964738610288
Wood	healthy	1.16524807783068	-1.1136428479309737
Wood	healthy	2.150746480538178	-0.017772513858830226
Wood	healthy	-2.131693247866099	-0.8659009092250242
Wood	healthy	-0.6910310538322592	0.7240640400986061
Wood	healthy	-1.6801182223733933	1.4500852005263059
Wood	healthy	-4.498860027074933	1.3059605757829618
Wood	healthy	2.9991322956345967	0.27309418108472233
Wood	healthy	2.75435890283779	0.3982687050038208
Wood	healthy	-0.5258375912274575	0.36784638272461956
Wood	healthy	0.28798239719975266	-1.4654346998835863
Wood	healthy	1.3271347398619748	1.1258501541731438
Wood	healthy	-0.47472652059582354	1.423514749578053
Wood	healthy	0.4134332062491606	0.12634940992872934
Wood	healthy	-1.1314774120168765	-1.5475773657756209
Wood	healthy	0.18489174594200716	-1.5469135505971419
Wood	healthy	2.223286888458001	-0.24617798697945256
Wood	healthy	-0.3288184666498778	-1.2155975238910373
Wood	healthy	-1.003206487710465	1.0005193339486773
Wood	healthy	0.5577662684597577	-0.841127050508936
Wood	healthy	0.7413879593594491	-1.1299346997585662
Wood	healthy	-1.2191515131596908	0.6241860531625573
Wood	healthy	0.9461328968996916	-1.1359527839316108
Wood	healthy	2.432859374829534	-0.22404538278259692
Wood	healthy	0.5742209913619244	-0.01769519697511015
Wood	healthy	-2.3628226434869877	0.5764104095048972
Wood	healthy	-0.6793222918322092	0.2913262834586444
Wood	healthy	-0.9416460359975191	0.5420682549261847
Wood	healthy	1.473254035032462	-1.1668000887828183
Wood	healthy	1.7417837612566014	-0.7341417855424096
Wood	healthy	-0.5909865949564741	0.8565484949337946
Wood	healthy	3.151835082417334	-1.7017355037018995
Wood	healthy	-0.9821503200623517	-0.8097805546187273
Wood	healthy	-0.24473442021349906	1.0586689788375911
Wood	healthy	3.2822560604531983	1.1394734942914149
Wood	healthy	0.8095021150050428	-1.256189827646416
Wood	healthy	-4.025538415342362	1.8708605077745144
Wood	healthy	-1.252233703392084	-1.0417227437387993
Wood	healthy	0.9377201546243883	0.5734269754692581
Wood	healthy	4.114176620702667	-0.7231210056111641
Wood	healthy	0.515621654443639	0.47227851180116626
Wood	healthy	-0.1856117661370215	-1.2050165285442842
Wood	healthy	0.3612195016468123	-0.4414742439335394
Wood	healthy	-1.4066819239725346	-1.1151854615315828
Wood	healthy	0.13577853128497153	-1.5086830517627703
Wood	healthy	0.5871742266869678	-0.5721337553890805
Wood	healthy	-1.951227262361867	0.6904041489243788
Wood	healthy	0.022606152234614103	0.13848821643975817
Wood	healthy	0.28367968460656945	-0.1313132908789009
Wood	healthy	-1.7500963428046794	-1.286610125047263
Wood	healthy	-1.7860740343244494	-0.6657368298828795
Wood	healthy	-1.489787267230928	-1.4229658471164903
Wood	healthy	-4.74035989765369	0.5890841946444124
Wood	healthy	-0.1220961131927539	-0.17069551898884444
Wood	healthy	3.2870611967028287	0.1315602850321611
Wood	healthy	-1.0197055776480566	0.1356256172815912
Wood	healthy	-0.5145425881704875	-0.005287059593657077
Wood	healthy	-2.1895627780549467	0.09286070108991645
Wood	healthy	-1.886313527986739	0.14582006166995592
Wood	healthy	1.0985360374823971	0.41192833738052836
Wood	healthy	-0.14933387554096847	-0.32178538400979956
Wood	healthy	-0.8708039623288046	0.2825008263266015
Wood	healthy	0.3755913753193935	-0.905512146169524
Wood	healthy	-2.4680906739041335	1.7596409850628716
Wood	healthy	-2.43061407689386	-0.3195168454111458
Wood	healthy	-2.471642883450221	1.3129460608204342
Wood	healthy	2.0864222350923383	1.0525802708856626
Wood	healthy	-0.315556372385728	-1.3364656379470807
Wood	healthy	-0.11073477207540736	0.28913996594309
Wood	healthy	-0.716334880508541	-1.2120493996026198
Wood	healthy	4.034372924843697	-0.4315870016228317
Wood	healthy	0.3720122559236917	-0.497579714682579
Wood	healthy	0.09586269170415652	-1.15717828005797
Wood	healthy	-3.079339463466867	2.189836092859109
Wood	healthy	-2.172632841412796	0.8474688846622468
Wood	healthy	-2.9781615594944855	0.5293693271498418
Wood	healthy	4.63429670870997	0.6925112535585229
Wood	healthy	-3.109988022308838	1.063532977058943
Wood	healthy	-3.109988022308838	1.063532977058943
Wood	healthy	-0.05337720914657648	0.8335718682875202
Wood	healthy	-1.570623947588751	-0.11290702098159938
Wood	healthy	-3.470365654229421	0.40875062948697727
Wood	healthy	5.258653003201131	0.3727501740652384
Wood	healthy	-0.09502398141761872	-1.3646346560128753
Wood	healthy	-1.266801719408569	-0.46060146909729055
Wood	healthy	2.671850873461547	0.5285031187353465
Wood	healthy	-1.7212484157532986	-1.4350814327249113
Worthy	healthy	-1.364620639590806	0.9226796514631768
Worthy	healthy	2.4431676658583372	2.013816758647
Worthy	healthy	0.4036343175785161	0.40896657826912913
Worthy	healthy	-0.5060753052165616	1.3437562825160763
Worthy	healthy	-3.10682487051205	1.3277550225413037
Worthy	healthy	-0.6908393563583262	0.7721592300791683
Worthy	healthy	-1.5569873027397712	1.1671877921453386
Worthy	healthy	-0.280253773954414	0.03405686657601102
Worthy	healthy	-1.8379170277494037	-0.11674802354501065
Worthy	healthy	1.4157973689851708	-1.0923806039250643
Worthy	healthy	-0.434440982898438	0.3848148733430712
Worthy	healthy	0.5328189055028337	-0.6815052561219369
Worthy	healthy	-0.49543458312264554	-1.2238415522767512
Worthy	healthy	-0.6942982142703789	-0.4912517040851801
Worthy	healthy	1.6559971828561455	-1.1224143723214697
Worthy	healthy	-1.1052482565341735	-1.0685360877843382
Worthy	healthy	-0.7373090456055762	-0.4019628039974375
Worthy	healthy	0.5947506196796194	-1.4920356446179461
Worthy	healthy	0.35222737774903307	-1.0713014459753978
Worthy	healthy	-3.8817633490462695	2.802862538063695
Worthy	healthy	-0.40567054474496417	-0.6822311121969192
Worthy	healthy	0.44680946018447487	-1.4209512908365785
Worthy	healthy	0.8792728318219087	-1.05219761286439
Worthy	healthy	-1.4476052464418572	-0.8526485152335433
